year,country,iso,ifs,pop,rgdpmad,rgdppc,rconpc,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,debtgdp,revenue,expenditure,xrusd,peg,peg_strict,crisisJST,tloans,tmort,thh,tbus,hpnom,peg_type,peg_base,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr
2008,Norway,NOR,142,4644.457,28464.30801,102.738228,104.658577,2559910,0.2601793213,147.0037826,401163.4961,504480,953153,96754.5,1459602.083,5.265,4.34667,0.4809168589,1347016,833004,7,0,0,0,2805667,1898127.772,1629635.391,870262.2141,365.251329,FLOAT,DEU,-0.540614903,-0.004002384841,0.1244557202,0.04980000108,,,-0.04528012872,0.04127774388,0.04323545098,-0.5566855669,0.03625126556,,,,0.04346669838,0.01607070863,-0.0737233907,-0.113165766,0.08712786436
2009,Norway,NOR,142,4698.789482,27893.19907,99.73512821,103.376405,2382330,0.247814749,150.18913,253170.2091,430362,731306,128742.1667,1511496.75,1.76,3.31583,0.4283958562,1169860,895340,5.78,0,0,0,2879838,2102840.155,1943154.682,1019532.25,370.2082812,FLOAT,DEU,0.6478179693,0.05767688528,0.01887753047,0.0242999997,,,0.0135714896,0.04410539567,0.04351483285,0.6011568308,0.02914215997,,,,0.03315829858,0.04666116834,0.1786388159,0.2101736516,0.02158876508
2010,Norway,NOR,142,4761.85397,27987.20145,99.18175865,105.9373218,2587673,0.253538778,153.7925543,277707.0705,467285,788120,99742.33333,1559178.75,2.016666667,2.77083,0.4253963619,1236045,928463,5.86,0,0,0,2848298,2058951.678,1919303.205,972897.5745,402.2212248,FLOAT,DEU,0.1834746301,0.1314440221,0.08190334588,0.02089999989,,,0.08647301048,0.04497101158,0.04139174148,0.1422251016,0.03611330688,,,,0.02770829946,0.0412495248,0.1317197382,0.1467658728,0.05140167475
2011,Norway,NOR,142,4824.918459,28465.38506,98.85505028,107.0284257,2792028,0.2583574411,155.796366,344899.2188,508628,898593,107457.5833,1664592.167,2.188333333,2.55667,0.279044206,1380934,985956,5.99,0,0,0,2926591,2075530.703,1904536.001,957290.1744,438.9022956,FLOAT,DEU,-0.124556534,0.133586362,0.1530110389,0.02360000089,,,0.09119613469,0.04239022359,0.03884748369,-0.1335418075,0.01037011575,,,,0.02556670085,0.008985271677,0.07674861699,0.07521004975,0.08830551803
2012,Norway,NOR,142,4887.982947,29401.68615,100.2204961,109.3002947,2962413,0.2652761628,156.7982719,368227.9359,507649,935720,93386.08333,1734498.417,1.525,1.57417,0.2937620255,1459013,1031339,5.57,0,0,0,2975919,2177695.734,1913318.346,992465.5537,469.150871,FLOAT,DEU,0.1536303461,0.1084397286,0.06167335436,0.02400000021,,,0.06891971081,0.03952001408,0.03697191924,0.06389697641,0.08434403688,,,,0.01574170031,0.0897333622,0.1090112031,0.1183639467,0.04283667728
2013,Norway,NOR,142,4944.255875,29830.48542,100.0500973,111.0268783,3069263,0.2829245037,160.1379582,314046.9902,528783,899351,95888.25,1812812.083,1.485833333,1.919166667,0.2980835043,1447276,1092764,6.08,0,0,0,3270985,2368008.173,2077234.047,1059667.116,488.1645943,FLOAT,DEU,0.2359206527,0.07861097902,-0.04839929938,0.02260000072,,,0.04052766412,0.0380833149,0.03660000116,0.1875795126,0.04070560262,,,,0.01919166744,0.04834114015,0.1012696698,0.1171152368,-0.01289964933
2014,Norway,NOR,142,5002.469248,30587.52418,100.8820808,112.076263,3149939,0.2842583106,163.4776445,347060.279,553738,894513,116132.1667,1921447.083,1.468333333,1.76,0.28208,1469741,1171286,7.43,0,0,0,3320195.805,2405812.221,2206279.021,1113916.783,501.4960553,FLOAT,DEU,0.0495208241,0.06490784883,0.1595109999,0.02129999921,,,0.02730935626,0.03759849072,0.03659899533,0,0.0495208241,,,,0.0175999999,0.0495208241,0.06456082314,0.06116080657,0.09040550143
2015,Norway,NOR,142,5050.01017,31210.7173,101.8189677,113.8330658,3119668,0.28208,166.9843151,270194.4455,609693,832344,88461,1919806,1.005833333,0.9675,0.33203,1440111,1241385,8.81,0,0,0,3516784.759,2518887.609,2342596.95,1174187.81,532.0928512,FLOAT,DEU,0.05940559506,0.09849485755,0.02501209825,0.01410000026,,,0.06101103872,0.0374838151,0.03532839194,0.02246242762,0.03613156825,,,,0.009674999863,0.03694317117,0.0794929266,0.08868198842,0.01955604926
2016,Norway,NOR,142,5095.610646,31658.68615,102.0277654,114.5291364,3111962,0.29079,172.9957505,154820.1095,603977.8,739310.01,87571.16667,1980907.25,0.5458333333,0.84,0.331,1426436,1289796,8.62,0,0,0,3682134.318,2687327.826,2491006.143,1191128.174,569.4366833,FLOAT,DEU,,,,,,,,,,,,,,,,,,,
1870,Portugal,PRT,182,4327,975.04,6.933669889,,470,,0.04412010207,-5,25,20,60,60,,12.59435,0.5553191489,17,31,0.8029337735,1,1,0,12.482,,,,,PEG,GBR,,,,,,,,,,,0.06856364012,,,,0.1259434968,,,,
1871,Portugal,PRT,182,4353,932.92,6.632293162,,469,,0.04292766688,-6,27,21,65,65,,10.5363,0.6567164179,17,21,0.8240669225,1,1,0,12.585,,,,,PEG,GBR,0.1843369603,,0.2805124819,,,,,,,0.1117338389,0.06465371698,,,,0.1053629965,0.07187772542,,,
1872,Portugal,PRT,182,4379,954.327,6.785387727,,497,,0.04292766688,-6,29,23,69,69,,8.0068,0.6177062374,18,24,0.8227406962,1,1,0,13.113,,,,,PEG,GBR,0.1788200438,,0.1799475849,,,,,,,0.1109312847,0.05955992267,,,,0.08006799966,0.06616698205,,,
1873,Portugal,PRT,182,4405,988.195,7.027612003,,528,,0.05664067158,-10,34,24,75,75,,7.8846,0.5833333333,20,23,0.8070440668,1,1,0,12.203,,,,,PEG,GBR,0.09936778992,,0.09969811141,,,,,,,0.03844412789,0.05888687074,,,,0.07884600013,0.06115072593,,,
1874,Portugal,PRT,182,4431,966.373,6.871509686,,563,,0.04650497245,-5,28,23,78,78,,6.364984,0.6092362345,23,27,0.8314220453,1,1,0,12.9,,,,,PEG,GBR,0.119901292,,0.08109602332,,,,,,,0.05873366445,0.05804070085,,,,0.06364984065,0.06144964322,,,
1875,Portugal,PRT,182,4458,959.399,6.821681265,,595,,0.04710119005,-12,36,24,87,87,,5.255684,0.5899159664,23,29,0.806186471,1,1,0,16.417,,,,,PEG,GBR,0.09372056276,,0.187085405,,,,,,,0.03118285164,0.06296614558,,,,0.05255683884,0.06492961198,,,
1876,Portugal,PRT,182,4484,931.534,6.622367581,,599,,0.04769740765,-12,35,23,78,78,,4.9657,0.6060100167,25,31,0.8399799799,1,1,0,16.938,,,,,PEG,GBR,0.0229629688,,0.0009615389281,,,,,,,-0.03656471521,0.05962067097,,,,0.04965699837,0.05744065717,,,
1877,Portugal,PRT,182,4511,969.186,6.891661623,,613,,0.0542558012,-7,32,25,80,80,,5.3822,0.6199021207,26,36,0.8992453414,1,1,0,16.062,,,,,PEG,GBR,0.002878908999,,0.07141069323,,,,,,,-0.05500343442,0.06075937301,,,,0.05382199958,0.05741740018,,,
1878,Portugal,PRT,182,4538,964.081,6.855167568,,612,,0.0536595836,-12,32,20,84,84,,5.610716,0.660130719,26,34,0.9340440797,1,1,0,16.951,,,,,PEG,GBR,-0.03401527926,,0.05050505325,,,,,,,-0.09161377698,0.06383353472,,,,0.0561071597,0.05798550323,,,
1879,Portugal,PRT,182,4571,959.09,6.819375322,,596,,0.05127471322,-13,34,21,83,83,,5.436766,0.6812080537,27,34,0.9282511084,1,1,0,16.841,,,,,PEG,GBR,0.09710760415,,0.1020408124,,,,,,,0.04056685045,0.05580254644,,,,0.05436766148,0.0580662787,,,
1880,Portugal,PRT,182,4610,947.289,6.734757239,,608,,0.04769740765,-10,35,25,86,86,5.77,5.73,0.6924342105,23,31,0.9298285066,1,1,0,17.354,,,,,PEG,GBR,0.1431676149,,0.05098036304,0.0577000007,,,,,,0.08635802567,0.05343650654,,,,0.05730000138,0.05805117637,,,0.05434018373
1881,Portugal,PRT,182,4651,970.329,6.899983069,,634,,0.04888984284,-15,36,21,92,92,5.04,5.67,0.6577287066,25,33,0.9443581444,1,1,0,19.348,,,,,PEG,GBR,0.2178405374,,0.1393281221,0.05040000007,,,,,,0.1610854268,0.05284012482,,,,0.05669999868,0.06135189906,,,0.09486406296
1882,Portugal,PRT,182,4691,992.326,7.057789779,,650,,0.04948606043,-12,37,25,91,91,5.63,5.68,0.6661538462,29,36,0.9365640917,1,1,0,22.253,,,,,PEG,GBR,0.01651339792,,0.006404361688,0.05629999936,,,,,,-0.03860651329,0.05078070238,,,,0.05680000037,0.04882023484,,,0.03135218099
1883,Portugal,PRT,182,4732,1008.03,7.170480211,,649,,0.04710119005,-8,31,23,96,96,5.8,5.64,0.6841294299,27,33,0.9394380608,1,1,0,24.996,,,,,PEG,GBR,0.04145516083,,0.05731599405,0.05799999833,,,,,,-0.003282665042,0.04465653002,,,,0.05640000105,0.04450993612,,,0.05765799433
1884,Portugal,PRT,182,4773,1033.73,7.354855395,,678,,0.04352388448,-11,33,22,101,101,5.9,5.97,0.6504424779,29,34,0.9386523125,1,1,0,26.849,,,,,PEG,GBR,-0.03883885965,,0.0009160685586,0.05900000036,,,,,,-0.08322492242,0.04745963961,,,,0.05970000103,0.04350981489,,,0.02995803393
1885,Portugal,PRT,182,4815,1051.71,7.483887946,,700,,0.04173523169,-10,33,23,105,105,6,6.64,0.6985714286,30,39,0.9392335865,1,1,0,28.462,,,,,PEG,GBR,-0.01298504323,,0.0127400374,0.05999999866,,,,,,-0.05720419809,0.04467298463,,,,0.06639999896,0.04211750254,,,0.03637001663
1886,Portugal,PRT,182,4857,1100.06,7.830982499,,737,,0.04292766688,-11,37,26,116,116,4.5,5.85,0.6702849389,31,40,0.9262686896,1,1,0,28.673,,,,,PEG,GBR,0.1466606557,,0.2093264461,0.04500000179,,,,,,0.1051302329,0.03800850362,,,,0.05849999934,0.04200434685,,,0.1271632314
1887,Portugal,PRT,182,4899,1113.9,7.930338566,,754,,0.04173523169,-16,37,21,127,127,4.775,5.23,0.6657824934,34,40,0.929872667,1,1,0,30.683,,,,,PEG,GBR,0.09663046151,,0.08803329617,0.04774999991,,,,,,0.05412502214,0.0439552702,,,,0.0522999987,0.04633434862,,,0.0678916499
1888,Portugal,PRT,182,4942,1117.56,7.956606265,,798,,0.04173523169,-15,38,23,140,140,4.5,4.71,0.6428571429,37,43,0.9255335455,1,1,0,33.893,,,,,PEG,GBR,0.1428547055,,0.1893880814,0.04500000179,,,,,,0.09899071604,0.03945280612,,,,0.04710000008,0.04335826635,,,0.1171940416
1889,Portugal,PRT,182,4985,1088.26,7.746264158,,813,,0.04531253726,-19,42,23,151,151,4.5,4.48,0.6469864699,38,49,0.9263607474,1,1,0,33.081,,,,,PEG,GBR,0.05758619308,,0.0452202037,0.04500000179,,,,,,0.01658456773,0.04174534976,,,,0.0447999984,0.04243768007,,,0.04511010274
1890,Portugal,PRT,182,5028,1127.88,8.030697217,,810,,0.05127471322,-22,44,22,152,152,7,4.86,0.6654320988,38,52,0.9269003306,1,1,1,35.323,,,,,PEG,GBR,-0.1325245649,,-0.07552587241,0.0700000003,,,,,,-0.1730257273,0.06041972339,,,,0.0485999994,0.04996555671,,,-0.002762936056
1891,Portugal,PRT,182,5068,1099.45,7.82657113,,811,,0.04948606043,-19,40,21,71,71,7,7.07,0.718865598,39,49,0.9939424,0,0,0,36.137,,,,,FLOAT,GBR,-0.1504953206,,-0.1799203306,0.0700000003,,,,,,-0.1984152049,0.0721674189,,,,0.07069999725,0.05784830451,,,-0.05496016517
1892,Portugal,PRT,182,5104,1086.99,7.737240903,,841,,0.05067849562,-6,31,25,86,86,6,12.33,0.6979785969,37,53,1.176822,0,0,0,28.911,,,,,FLOAT,GBR,0.02840721607,,-0.2055068612,0.05999999866,,,,,,-0.03091278486,0.05896547809,,,,0.123300001,0.05714268982,,,-0.07275342941
1893,Portugal,PRT,182,5141,1100.95,7.837399037,,860,,0.05187093081,-15,38,23,81,81,6,13.98,0.726744186,40,46,1.15136,0,0,0,24.1475,,,,,FLOAT,GBR,0.006866922602,,0.1550742984,0.05999999866,,,,,,-0.04878837243,0.05940786004,,,,0.1397999972,0.05650944635,,,0.1075371504
1894,Portugal,PRT,182,5178,1078.99,7.679893102,,880,,0.05306336601,-12,36,24,84,84,5,12.71,0.6818181818,44,44,1.18695,0,0,0,24.0792,,,,,FLOAT,GBR,0.2469270825,,0.1612145454,0.05000000075,,,,,,0.1852100939,0.05206348002,,,,0.1271000057,0.06170616299,,,0.1056072712
1895,Portugal,PRT,182,5215,1117.35,7.954901872,,931,,0.05008227803,-13,40,27,88,88,6,11.5,0.6433941998,43,45,1.1658108,0,0,0,24.3844,,,,,FLOAT,GBR,0.1481635422,,0.2130242586,0.05999999866,,,,,,0.09536249936,0.05065235496,,,,0.1150000021,0.05548268929,,,0.1365121305
1896,Portugal,PRT,182,5252,1124.9,8.009041404,,953,,0.05067849562,-14,40,26,91,91,6,11.38,0.6400839454,50,48,1.2016209,0,0,0,22.7958,,,,,FLOAT,GBR,0.1219405904,,0.02458033524,0.05999999866,,,,,,0.06729862094,0.05156872422,,,,0.1137999967,0.05503922701,,,0.04229016602
1897,Portugal,PRT,182,5290,1181.66,8.416090476,,946,,0.05485201879,-13,40,27,95,95,6,13.47,0.7093023256,47,54,1.35182,0,0,0,22.0191,,,,,FLOAT,GBR,0.02155468427,,-0.01673091017,0.05999999866,,,,,,-0.03468062356,0.05658068508,,,,0.1347000003,0.05461843312,,,0.02163454518
1898,Portugal,PRT,182,5327,1214.38,8.650695114,,967,,0.05723688918,-18,49,31,105,105,6,14.32,0.6876938987,47,54,1.4663804,0,0,0,21.7144,,,,,FLOAT,GBR,0.09915975481,,-0.01916151494,0.05999999866,,,,,,0.03890703619,0.05924093723,,,,0.1431999952,0.06154582649,,,0.02041924186
1899,Portugal,PRT,182,5366,1248.79,8.897631534,,988,,0.05604445398,-22,51,29,108,108,5,12.07,0.6224696356,48,52,1.3191296,0,0,0,21.5723,,,,,FLOAT,GBR,0.131432116,,0.2981704772,0.05000000075,,,,,,0.07715526223,0.04933816567,,,,0.1207000017,0.05314486474,,,0.1740852445
1900,Portugal,PRT,182,5404,1302.18,9.280819109,,1019,,0.0542558012,-29,60,31,108,108,5,12.28,0.6526005888,49,57,1.299392,0,0,0,21.8488,,,,,FLOAT,GBR,0.1058350205,,0.1688812971,0.05000000075,,,,,,0.05058351159,0.05391115323,,,,0.1228,0.05663817003,,,0.1094406471
1901,Portugal,PRT,182,5447,1269.32,9.044710596,,994,,0.0536595836,-30,58,28,112,112,5,11.54,0.699195171,52,51,1.3095864,0,0,0,22.1426,,,,,FLOAT,GBR,0.09837999195,,0.1526979804,0.05000000075,,,,,,0.04179693386,0.0556050688,,,,0.1154000014,0.05792919174,,,0.1013489887
1902,Portugal,PRT,182,5494,1265.74,9.019044447,,998,,0.05187093081,-28,56,28,113,113,5,9.83,0.6843687375,49,52,1.1747266,0,0,0,21.7637,,,,,FLOAT,GBR,0.119895108,,0.07425843924,0.05000000075,,,,,,0.06600754708,0.05268897489,,,,0.09830000252,0.05616684631,,,0.06212922186
1903,Portugal,PRT,182,5541,1273.06,9.071579845,,1033,,0.0536595836,-28,59,31,113,113,5,8.3,0.5750242014,51,54,1.1474536,0,0,0,23.9896,,,,,FLOAT,GBR,0.09644003212,,0.06735274941,0.05000000075,,,,,,0.04227544367,0.05380775407,,,,0.08299999684,0.05608250201,,,0.05867637694
1904,Portugal,PRT,182,5589,1278.94,9.113888886,,1053,,0.05723688918,-31,62,31,113,113,5,4.82,0.579297246,53,55,1.1118302,0,0,0,,,,,,FLOAT,GBR,0.09825378656,,0.09018662572,0.05000000075,,,,,,0.04365682974,0.05440431088,,,,0.04820000008,0.05677942932,,,0.07009331137
1905,Portugal,PRT,182,5637,1232.93,8.78313645,,1059,,0.05664067158,-32,61,29,113,113,5,4.33,0.6100094429,56,55,0.9854408,0,0,0,,,,,,FLOAT,GBR,0.07279825956,,0.1313031912,0.05000000075,,,,,,0.01502306852,0.05063063651,,,,0.04329999909,0.05139126256,,,0.0906515941
1906,Portugal,PRT,182,5686,1230.57,8.766192782,,1068,,0.05664067158,-29,60,31,115,115,5,4.23,0.6076779026,56,57,0.9443502,0,0,0,,,,,,FLOAT,GBR,0.05900846049,,0.0914721936,0.05000000075,,,,,,0.004335532896,0.05536046997,,,,0.04230000079,0.0556004867,,,0.07073609531
1907,Portugal,PRT,182,5735,1249.35,8.901140578,,1096,,0.05664067158,-31,61,30,116,116,5.5,4.49,0.5729927007,55,57,0.9553236,0,0,0,,,,,,FLOAT,GBR,0.02062532119,,0.0734891668,0.0549999997,,,,,,-0.03470377997,0.05738548934,,,,0.0449000001,0.05539399758,,,0.06424458325
1908,Portugal,PRT,182,5784,1219.23,8.684682709,,1120,,0.05723688918,-39,67,28,119,119,4,4.82,0.5598214286,67,70,1.0683945,0,0,0,,,,,,FLOAT,GBR,-0.002140421886,,-0.01379530691,0.03999999911,,,,,,-0.04441562295,0.04437417537,,,,0.04820000008,0.04240326956,,,0.0131023461
1909,Portugal,PRT,182,5834,1208.09,8.604676512,,1137,,0.05783310677,-34,65,31,113,113,5,4.75,0.5523306948,65,68,1.063962,0,0,0,,,,,,FLOAT,GBR,0.08651522547,,0.07592784613,0.05000000075,,,,,,0.03719560802,0.04793870077,,,,0.0474999994,0.04972181097,,,0.0629639253
1910,Portugal,PRT,182,5884,1227.91,8.747043429,8.3462,1150,,0.05544823639,-34,70,36,126,126,5.5,4.48,0.5826086957,69,69,1.006412,0,0,0,,,,,,FLOAT,GBR,-0.05246338248,,0.03999596462,0.0549999997,,,,,,-0.1000954807,0.05233184248,,,,0.0447999984,0.04709366336,,,0.0474979803
1911,Portugal,PRT,182,5935,1241.62,8.84549717,8.5409,1133,,0.05902554196,-34,68,34,131,131,5.5,4.5,0.5789938217,65,63,1.0056673,0,0,0,,,,,,FLOAT,GBR,0.00643906137,,0.04851663113,0.0549999997,,,,,,-0.04668609053,0.05600260198,,,,0.04500000179,0.05338805914,,,0.05175831541
1912,Portugal,PRT,182,5964,1256.54,8.952372616,8.8364,1191,,0.05842932437,-41,75,34,134,134,5.5,4.61,0.5549958018,61,64,1.022157,0,0,0,,,,,,FLOAT,GBR,0.07323370129,,0.07446933538,0.0549999997,,,,,,0.01686386764,0.05578454956,,,,0.04610000178,0.0567252934,,,0.06473466754
1913,Portugal,PRT,182,5972,1250.33,8.908058407,8.8042,1209,,0.06021797715,-54,89,35,146,160,5.5,4.72,0.5434243176,79,76,1.075269,0,0,0,,,,,,FLOAT,GBR,0.05820218474,,0.0912804231,0.0549999997,,,,,,-0.0006894156104,0.05871940032,,,,0.04720000178,0.05867891759,,,0.0731402114
1914,Portugal,PRT,182,5980,1257.53,8.959390704,8.899,1129,,0.05962175956,-42,69,27,165,179,5.5,4.761904762,0.573959256,69,62,1.1484564,0,0,0,,,,,,FLOAT,HYBRID,0.05838670582,,0.06051422283,0.0549999997,,,,,,-0.002053344855,0.06001356989,,,,0.04761904851,0.05989034101,,,0.0577571094
1915,Portugal,PRT,182,5988,1227.79,8.747243946,8.3058,1208,,0.0667763707,-42,76,34,183,199,5.5,5.139186296,0.6158940397,68,95,1.4180092,0,0,0,,,,,,FLOAT,HYBRID,0.1238078848,,0.08603575081,0.0549999997,,,,,,0.06276895106,0.05686439201,,,,0.05139186233,0.06043371186,,,0.07051787525
1916,Portugal,PRT,182,5996,1233.66,8.789151954,7.6441,1383,,0.08168181059,-73,129,56,213,231,5.5,5.504587156,0.582791034,86,134,1.4753136,0,0,0,,,,,,FLOAT,HYBRID,0.132148087,,0.06122194231,0.0549999997,,,,,,0.08078874648,0.04887513071,,,,0.05504587293,0.05282369256,,,0.058110971
1917,Portugal,PRT,182,6005,1212.49,8.638062557,7.5536,1431,,0.09658725048,-82,137,55,271,295,5.5,5.172413793,0.6170510133,89,144,1.6216874,0,0,0,,,,,,FLOAT,HYBRID,0.1406763643,,0.1211307496,0.0549999997,,,,,,0.09100804478,0.04534380138,,,,0.0517241396,0.04947045073,,,0.08806537092
1918,Portugal,PRT,182,6013,1149.68,8.190007802,7.1147,1737,,0.1746917555,-95,178,83,358,396,5.5,5.263157895,0.5722510075,92,179,1.6584199,0,0,0,,,,,,FLOAT,HYBRID,0.4366128445,,0.07846596092,0.0549999997,,,,,,0.392824769,0.03206075355,,,,0.05263157934,0.0446550101,,,0.06673298031
1919,Portugal,PRT,182,6021,1173.23,8.357940609,6.9839,2227,,0.1997328945,-122,229,107,587,657,5.5,6.976744186,0.5226762461,101,271,1.8514764,0,0,0,,,,,,FLOAT,HYBRID,0.1473991275,,0.06808715314,0.0549999997,,,,,,0.1000477597,0.04339286312,,,,0.06976744533,0.04773422331,,,0.06154357642
1920,Portugal,PRT,182,6029,1229.23,8.757470302,7.048,3119,,0.3458062054,-469,691,222,840,931,7,13.95348837,0.4979159987,159,347,5.0019841,0,0,1,560.3665,27.112,,,,FLOAT,HYBRID,-0.07921444625,,0.1033246741,0.0700000003,,,,,,-0.1270647496,0.05719751492,,,,0.1395348907,0.04992972687,,,0.08666233718
1921,Portugal,PRT,182,6071,1289.9,9.192691983,7.7448,3870,,0.5419617944,-708,933,225,1083,1242,7,13.04347826,0.7390180879,219,418,10.0231,0,0,0,586.7187,60.658,,,,FLOAT,HYBRID,0.3538608253,,0.253593117,0.0700000003,,,,,,0.2945412099,0.04752405733,,,,0.1304347813,0.06152185053,,,0.1617965549
1922,Portugal,PRT,182,6146,1429.87,10.20259477,8.4112,6131,,0.6552431375,-808,1252,444,1555,1787,7,10.71428571,0.6527483282,320,550,14.9925,0,0,0,726.0052,91.0825,,,,FLOAT,HYBRID,0.5757917166,,0.116642803,0.0700000003,,,,,,0.5261428952,0.03500423208,,,,0.1071428582,0.05342146009,,,0.0933213979
1923,Portugal,PRT,182,6223,1473.41,10.51710534,9.3173,9299,,1.02907157,-1615,2299,684,1986,2271,9,9.090909091,0.7487901925,537,1187,23.5145,0,0,1,895.4617,116.6583,,,,FLOAT,HYBRID,0.1300460994,,-0.06279004365,0.09000000358,,,,,,0.09126506746,0.04579854384,,,,0.09090909362,0.04997834936,,,0.01360497996
1924,Portugal,PRT,182,6300,1401.27,9.995861963,9.194,12133,,1.430326012,-2009,2958,949,2438,2748,9,10.16949153,0.6633149262,770,1171,29.5421,0,0,0,1121.4827,127.0233,,,,FLOAT,HYBRID,-0.09801493585,,0.04118294641,0.09000000358,,,,,,-0.1371006519,0.0437143892,,,,0.1016949117,0.0377211161,,,0.06559147686
1925,Portugal,PRT,182,6378,1446.06,10.31929554,9.6538,13450,,1.374877775,-1623,2484,861,2438,2747,9,9.836065574,0.6246096654,1162,1428,19.8425,0,0,0,1112.9286,150.9347,,,,FLOAT,HYBRID,0.0141104646,,0.1712059081,0.09000000358,,,,,,-0.02136565931,0.0391997546,,,,0.09836065769,0.03836222738,,,0.1306029558
1926,Portugal,PRT,182,6457,1419.08,10.12439322,9.6712,14203,,1.316448451,-1606,2342,736,2499,2870,8,9.523809524,0.6266281771,1099,1508,19.5107,0,0,0,1167.7482,183.5074,,,,FLOAT,HYBRID,0.06919052452,,0.3308255076,0.07999999821,,,,,,0.01811409555,0.05423524231,,,,0.09523809701,0.05521766469,,,0.2054127455
